type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-11 08:37:17,23.28555710,77.27432558,12,482.238,,1.360,351,,38,,
T,2022-10-11 08:37:18,23.28556887,77.27432268,13,481.468,,1.360,348,1,44,,
T,2022-10-11 08:37:19,23.28558072,77.27431909,14,481.424,,1.360,345,3,46,,
T,2022-10-11 08:37:20,23.28559294,77.27431755,15,481.417,,1.370,359,6,46,,
T,2022-10-11 08:37:21,23.28560537,77.27431537,16,481.410,,1.400,344,7,46,,
T,2022-10-11 08:37:22,23.28561785,77.27431332,18,481.414,,1.400,352,9,46,,
T,2022-10-11 08:37:23,23.28563050,77.27431148,19,481.420,,1.430,349,9,46,,
T,2022-10-11 08:37:24,23.28564393,77.27431171,21,481.433,,1.520,2,9,46,,
T,2022-10-11 08:37:25,23.28565771,77.27431451,23,481.438,,1.550,9,9,46,,
T,2022-10-11 08:37:26,23.28567138,77.27431739,25,481.926,,1.580,9,8,46,,
T,2022-10-11 08:37:27,23.28568499,77.27431999,27,481.932,,1.550,9,7,46,,
T,2022-10-11 08:37:28,23.28569169,77.27432139,29,481.943,,0.000,,7,46,,
T,2022-10-11 08:37:29,23.28569152,77.27432163,29,481.958,,0.000,,7,45,,
T,2022-10-11 08:37:30,23.28569132,77.27432182,29,481.964,,0.000,,7,43,,
T,2022-10-11 08:37:31,23.28569112,77.27432196,30,481.971,,0.000,,6,46,,
T,2022-10-11 08:37:32,23.28569093,77.27432207,30,481.975,,0.000,,3,46,,
T,2022-10-11 08:37:33,23.28569046,77.27432029,29,481.966,,0.000,,1,46,,
T,2022-10-11 08:37:34,23.28569008,77.27431277,30,481.940,,0.000,,2,46,,
T,2022-10-11 08:37:35,23.28568951,77.27431389,30,481.487,,0.000,,2,46,,
T,2022-10-11 08:37:36,23.28568838,77.27431530,30,481.531,,0.000,,2,46,,
T,2022-10-11 08:37:37,23.28568773,77.27431443,31,472.409,,0.000,,3,46,,
T,2022-10-11 08:37:38,23.28568616,77.27431449,31,472.442,,0.000,,3,46,,
T,2022-10-11 08:37:39,23.28567749,77.27430879,31,472.471,,1.010,273,2,46,,
T,2022-10-11 08:37:40,23.28564745,77.27430565,30,472.532,,0.930,228,3,46,,
T,2022-10-11 08:37:41,23.28560235,77.27430921,29,472.531,,0.950,173,5,46,,
T,2022-10-11 08:37:42,23.28554833,77.27431387,29,472.617,,1.020,171,6,46,,
T,2022-10-11 08:37:43,23.28550623,77.27432451,29,472.584,,1.020,163,6,46,,
T,2022-10-11 08:37:44,23.28548044,77.27433064,29,472.573,,1.020,163,6,46,,
T,2022-10-11 08:37:45,23.28546060,77.27432650,28,472.559,,1.100,159,6,46,,
T,2022-10-11 08:37:46,23.28544754,77.27432736,29,472.577,,1.080,154,8,46,,
T,2022-10-11 08:37:47,23.28543439,77.27432796,29,472.438,,1.070,154,8,46,,
T,2022-10-11 08:37:48,23.28541915,77.27432155,29,472.435,,0.000,,8,46,,
T,2022-10-11 08:37:49,23.28541455,77.27431571,27,472.426,,0.000,,6,46,,
T,2022-10-11 08:37:50,23.28541260,77.27431249,27,472.427,,0.000,,6,46,,
T,2022-10-11 08:37:51,23.28541512,77.27430874,27,472.540,,0.000,,7,46,,
T,2022-10-11 08:37:52,23.28541669,77.27430681,27,472.532,,0.000,,7,46,,
T,2022-10-11 08:37:53,23.28541804,77.27430504,27,472.532,,0.000,,7,46,,
T,2022-10-11 08:37:54,23.28541903,77.27430343,28,472.531,,0.000,,6,46,,
T,2022-10-11 08:37:55,23.28542142,77.27430013,28,472.518,,0.000,,6,46,,
T,2022-10-11 08:37:56,23.28542293,77.27429780,29,472.517,,0.000,,7,46,,
T,2022-10-11 08:37:57,23.28542593,77.27429313,29,472.517,,0.000,,4,46,,
T,2022-10-11 08:37:58,23.28542929,77.27429721,29,472.522,,0.000,,3,46,,
T,2022-10-11 08:37:59,23.28543097,77.27429925,29,472.417,,0.000,,3,46,,
T,2022-10-11 08:38:00,23.28542951,77.27430075,29,472.414,,0.000,,3,46,,
T,2022-10-11 08:38:01,23.28542879,77.27430150,29,472.414,,0.000,,3,45,,
T,2022-10-11 08:38:02,23.28542842,77.27430188,29,472.414,,0.000,,2,46,,
T,2022-10-11 08:38:03,23.28542913,77.27430274,29,472.414,,0.000,,2,45,,
T,2022-10-11 08:38:04,23.28542389,77.27430283,29,472.407,,0.000,,3,46,,
T,2022-10-11 08:38:05,23.28542303,77.27430572,29,472.409,,0.000,,2,46,,
T,2022-10-11 08:38:06,23.28541998,77.27430658,29,472.410,,0.000,,4,46,,
T,2022-10-11 08:38:07,23.28542349,77.27430056,29,472.407,,0.000,,4,45,,
T,2022-10-11 08:38:08,23.28542054,77.27430367,29,472.410,,0.000,,4,46,,
T,2022-10-11 08:38:09,23.28540564,77.27432276,29,472.416,,0.000,,4,46,,
T,2022-10-11 08:38:10,23.28540135,77.27432821,29,472.527,,0.000,,4,46,,
T,2022-10-11 08:38:11,23.28539917,77.27433100,29,472.521,,0.000,,3,46,,
T,2022-10-11 08:38:12,23.28539148,77.27432066,30,472.509,,0.000,,2,45,,
T,2022-10-11 08:38:13,23.28538748,77.27431521,30,472.508,,0.000,,3,46,,
T,2022-10-11 08:38:14,23.28538615,77.27431339,30,472.508,,0.000,,3,46,,
T,2022-10-11 08:38:15,23.28538548,77.27431249,31,472.507,,0.000,,3,44,,
T,2022-10-11 08:38:16,23.28538448,77.27431112,32,472.507,,0.000,,3,46,,
T,2022-10-11 08:38:17,23.28538398,77.27431044,32,472.507,,0.000,,2,46,,
T,2022-10-11 08:38:18,23.28538381,77.27431022,32,472.506,,0.000,,2,46,,
T,2022-10-11 08:38:19,23.28538364,77.27430999,32,472.506,,0.000,,,46,,
T,2022-10-11 08:38:20,23.28538356,77.27430988,32,472.506,,0.000,,,46,,
T,2022-10-11 08:38:21,23.28538352,77.27430982,32,472.506,,0.000,,,46,,
T,2022-10-11 08:38:22,23.28538350,77.27430979,32,472.506,,0.000,,,46,,
T,2022-10-11 08:38:23,23.28538349,77.27430978,32,472.506,,0.000,,,46,,
T,2022-10-11 08:38:24,23.28538349,77.27430978,33,472.505,,0.000,,,46,,
T,2022-10-11 08:38:25,23.28538348,77.27430977,34,472.505,,0.000,,,46,,
T,2022-10-11 08:38:26,23.28538348,77.27430977,34,472.505,,0.000,,,46,,
T,2022-10-11 08:38:27,23.28538348,77.27430977,34,472.505,,0.000,,,45,,
T,2022-10-11 08:38:28,23.28538348,77.27430977,34,472.505,,0.000,,,46,,
T,2022-10-11 08:38:29,23.28538348,77.27430977,34,472.505,,0.000,,,46,,
T,2022-10-11 08:38:30,23.28538348,77.27430977,34,472.505,,0.000,,,46,,
T,2022-10-11 08:38:31,23.28538348,77.27430977,34,472.505,,0.000,,,46,,
T,2022-10-11 08:38:32,23.28538348,77.27430977,34,472.505,,0.000,,,46,,
T,2022-10-11 08:38:33,23.28538348,77.27430977,34,472.504,,0.000,,,45,,
T,2022-10-11 08:38:34,23.28538348,77.27430977,35,472.503,,0.000,,,46,,
T,2022-10-11 08:38:35,23.28538348,77.27430977,36,472.502,,0.000,,,46,,
T,2022-10-11 08:38:36,23.28538348,77.27430977,38,472.500,,0.000,,,46,,
T,2022-10-11 08:38:37,23.28538348,77.27430977,39,472.497,,0.000,,,46,,
T,2022-10-11 08:38:38,23.28538348,77.27430977,39,472.498,,0.000,,,45,,
T,2022-10-11 08:38:39,23.28538348,77.27430977,39,472.499,,0.000,,,46,,
T,2022-10-11 08:38:40,23.28538348,77.27430977,39,472.498,,0.000,,,46,,
T,2022-10-11 08:38:41,23.28538348,77.27430977,40,472.497,,0.000,,,46,,
T,2022-10-11 08:38:42,23.28538348,77.27430977,41,472.498,,0.000,,,46,,
T,2022-10-11 08:38:43,23.28538348,77.27430977,41,472.498,,0.000,,,46,,
T,2022-10-11 08:38:44,23.28538348,77.27430977,41,472.497,,0.000,,,46,,
T,2022-10-11 08:38:45,23.28538348,77.27430977,42,472.496,,0.000,,,46,,
T,2022-10-11 08:38:46,23.28538348,77.27430977,43,472.496,,0.000,,,46,,
T,2022-10-11 08:38:47,23.28538348,77.27430977,43,472.497,,0.000,,,46,,
T,2022-10-11 08:38:48,23.28538348,77.27430977,43,472.497,,0.000,,,46,,
T,2022-10-11 08:38:49,23.28538348,77.27430977,43,472.497,,0.000,,,46,,
T,2022-10-11 08:38:50,23.28538348,77.27430977,43,472.497,,0.000,,,46,,
T,2022-10-11 08:38:51,23.28538348,77.27430977,43,472.497,,0.000,,,46,,
T,2022-10-11 08:38:52,23.28538348,77.27430977,44,472.495,,0.000,,,45,,
T,2022-10-11 08:38:53,23.28538348,77.27430977,44,472.494,,0.000,,,46,,
T,2022-10-11 08:38:54,23.28538348,77.27430977,45,472.493,,0.000,,,45,,
T,2022-10-11 08:38:55,23.28538348,77.27430977,45,472.491,,0.000,,,46,,
T,2022-10-11 08:38:56,23.28544805,77.27407977,32,472.649,,0.410,247,,46,,
T,2022-10-11 08:38:57,23.28536564,77.27429015,19,472.469,,0.650,105,17,45,,
T,2022-10-11 08:38:58,23.28535181,77.27428963,12,472.840,,0.670,85,18,46,,
T,2022-10-11 08:39:04,23.28529828,77.27424581,4,466.371,,0.000,,17,39,,
T,2022-10-11 08:39:05,23.28529920,77.27424623,4,466.043,,0.000,,18,39,,
T,2022-10-11 08:39:06,23.28530041,77.27424395,4,465.374,,0.000,,20,39,,
T,2022-10-11 08:39:07,23.28529690,77.27424799,4,465.903,,0.000,,20,39,,
T,2022-10-11 08:39:08,23.28529925,77.27425691,4,466.617,,0.000,,20,39,,
T,2022-10-11 08:39:09,23.28529643,77.27425543,4,465.914,,0.000,,20,39,,
T,2022-10-11 08:39:10,23.28529698,77.27428301,3,467.439,,0.000,,23,39,,
T,2022-10-11 08:39:11,23.28529659,77.27430171,3,469.031,,0.000,,23,39,,
T,2022-10-11 08:39:12,23.28529886,77.27432024,3,470.056,,0.000,,23,39,,
T,2022-10-11 08:39:13,23.28530984,77.27436429,3,472.599,,1.560,48,23,39,,
T,2022-10-11 08:39:14,23.28531573,77.27438440,3,472.677,,1.300,37,23,39,,
T,2022-10-11 08:39:15,23.28533274,77.27440606,3,472.027,,1.930,47,23,39,,
T,2022-10-11 08:39:16,23.28534899,77.27443900,3,471.292,,3.030,61,23,39,,
T,2022-10-11 08:39:17,23.28536393,77.27446505,3,471.282,,2.580,59,23,39,,
T,2022-10-11 08:39:18,23.28537055,77.27448194,3,472.033,,1.320,51,25,39,,
T,2022-10-11 08:39:19,23.28538008,77.27448894,3,472.278,,1.260,31,25,39,,
T,2022-10-11 08:39:20,23.28539102,77.27449806,3,472.013,,1.230,38,23,39,,
T,2022-10-11 08:39:21,23.28540243,77.27450729,3,471.602,,1.250,31,21,39,,
T,2022-10-11 08:39:22,23.28541393,77.27451586,4,470.714,,1.270,31,22,39,,
T,2022-10-11 08:39:23,23.28542526,77.27452169,3,471.363,,1.290,28,23,39,,
T,2022-10-11 08:39:24,23.28543505,77.27452845,3,470.638,,0.940,33,24,39,,
T,2022-10-11 08:39:25,23.28544617,77.27453788,3,470.521,,1.310,33,24,39,,
T,2022-10-11 08:39:26,23.28545955,77.27454677,3,470.415,,1.340,29,25,39,,
T,2022-10-11 08:39:27,23.28547397,77.27455352,3,469.846,,1.350,21,25,39,,
T,2022-10-11 08:39:28,23.28548890,77.27455994,4,469.440,,1.360,20,25,39,,
T,2022-10-11 08:39:29,23.28550159,77.27456847,4,469.963,,1.260,32,23,39,,
T,2022-10-11 08:39:30,23.28551318,77.27458367,4,469.949,,1.380,47,23,39,,
T,2022-10-11 08:39:31,23.28552218,77.27460199,3,470.077,,1.390,63,23,39,,
T,2022-10-11 08:39:32,23.28552974,77.27461862,3,469.308,,1.390,70,23,38,,
T,2022-10-11 08:39:33,23.28553520,77.27463503,3,469.500,,1.410,77,26,39,,
T,2022-10-11 08:39:34,23.28553770,77.27465079,3,469.477,,1.420,81,27,39,,
T,2022-10-11 08:39:35,23.28554125,77.27466327,3,468.771,,1.410,81,26,39,,
T,2022-10-11 08:39:36,23.28554517,77.27467632,3,469.232,,1.420,82,25,39,,
T,2022-10-11 08:39:37,23.28554924,77.27468858,4,469.866,,1.410,77,25,39,,
T,2022-10-11 08:39:38,23.28555197,77.27469867,4,470.020,,0.860,81,26,39,,
T,2022-10-11 08:39:39,23.28555396,77.27470849,4,470.215,,1.410,82,24,39,,
T,2022-10-11 08:39:40,23.28555789,77.27472382,4,469.948,,1.420,84,25,39,,
T,2022-10-11 08:39:41,23.28556144,77.27473939,4,469.064,,1.440,79,25,39,,
T,2022-10-11 08:39:42,23.28556534,77.27475304,3,468.644,,1.440,75,25,39,,
T,2022-10-11 08:39:43,23.28556896,77.27476706,4,469.065,,1.440,74,25,39,,
T,2022-10-11 08:39:44,23.28557369,77.27478027,3,468.520,,1.430,69,25,39,,
T,2022-10-11 08:39:45,23.28557594,77.27479495,4,468.596,,1.420,77,25,39,,
T,2022-10-11 08:39:46,23.28557770,77.27481008,3,468.297,,1.430,80,23,39,,
T,2022-10-11 08:39:47,23.28557864,77.27482455,3,468.186,,1.430,85,23,39,,
T,2022-10-11 08:39:48,23.28557941,77.27484007,4,468.666,,1.440,78,24,39,,
T,2022-10-11 08:39:49,23.28557986,77.27485497,4,468.639,,1.440,81,24,39,,
T,2022-10-11 08:39:50,23.28558003,77.27487169,4,469.048,,1.440,83,23,39,,
T,2022-10-11 08:39:51,23.28558268,77.27488962,4,468.546,,1.460,83,24,39,,
T,2022-10-11 08:39:52,23.28558609,77.27490707,4,469.088,,1.450,78,24,39,,
T,2022-10-11 08:39:53,23.28559085,77.27492595,4,473.190,,1.460,77,24,39,,
T,2022-10-11 08:39:54,23.28559460,77.27494421,4,473.096,,1.460,77,26,39,,
T,2022-10-11 08:39:55,23.28559677,77.27496414,4,473.397,,1.470,80,27,39,,
T,2022-10-11 08:39:56,23.28559819,77.27498236,4,473.317,,1.470,80,27,39,,
T,2022-10-11 08:39:57,23.28560197,77.27500293,4,472.873,,1.500,79,27,39,,
T,2022-10-11 08:39:58,23.28560491,77.27502417,4,473.166,,1.510,76,27,39,,
T,2022-10-11 08:39:59,23.28560821,77.27503919,4,469.542,,1.480,76,28,39,,
T,2022-10-11 08:40:00,23.28561106,77.27505637,4,468.403,,1.510,79,27,39,,
T,2022-10-11 08:40:01,23.28561289,77.27507558,4,468.599,,1.520,81,26,39,,
T,2022-10-11 08:40:02,23.28561253,77.27509567,10,469.213,,1.540,87,27,39,,
T,2022-10-11 08:40:03,23.28561113,77.27511471,10,469.712,,1.530,88,26,39,,
T,2022-10-11 08:40:04,23.28561099,77.27513272,10,469.302,,1.530,88,27,39,,
T,2022-10-11 08:40:05,23.28561159,77.27515120,10,469.482,,1.540,87,28,39,,
T,2022-10-11 08:40:06,23.28561353,77.27516842,10,469.856,,1.530,86,28,39,,
T,2022-10-11 08:40:07,23.28561689,77.27518583,10,469.616,,1.540,86,28,39,,
T,2022-10-11 08:40:08,23.28561968,77.27520358,10,468.766,,1.560,85,28,39,,
T,2022-10-11 08:40:09,23.28562244,77.27521974,10,468.257,,1.550,81,26,39,,
T,2022-10-11 08:40:10,23.28562730,77.27523662,10,468.867,,1.570,71,26,39,,
T,2022-10-11 08:40:11,23.28563343,77.27525411,10,468.838,,1.590,69,26,39,,
T,2022-10-11 08:40:12,23.28564057,77.27527033,10,469.555,,1.590,69,26,39,,
T,2022-10-11 08:40:13,23.28564476,77.27528649,10,471.935,,1.590,78,26,39,,
T,2022-10-11 08:40:14,23.28564878,77.27530369,10,471.469,,1.610,79,27,39,,
T,2022-10-11 08:40:15,23.28565468,77.27532139,10,471.146,,1.620,73,27,39,,
T,2022-10-11 08:40:16,23.28566358,77.27533953,10,470.323,,1.640,64,27,39,,
T,2022-10-11 08:40:17,23.28567594,77.27535545,10,470.749,,1.650,51,28,39,,
T,2022-10-11 08:40:18,23.28569023,77.27536745,10,469.841,,1.640,41,28,39,,
T,2022-10-11 08:40:19,23.28570586,77.27537657,10,470.101,,1.640,29,28,39,,
T,2022-10-11 08:40:20,23.28572313,77.27538201,10,470.934,,1.650,17,28,39,,
T,2022-10-11 08:40:21,23.28574051,77.27538724,10,471.482,,1.660,15,27,39,,
T,2022-10-11 08:40:22,23.28575711,77.27539136,10,471.713,,1.660,13,26,39,,
T,2022-10-11 08:40:23,23.28577345,77.27539544,10,471.815,,1.660,17,25,39,,
T,2022-10-11 08:40:24,23.28578966,77.27540028,10,471.841,,1.670,16,21,39,,
T,2022-10-11 08:40:25,23.28580584,77.27540519,11,471.898,,1.680,15,16,39,,
T,2022-10-11 08:40:26,23.28581574,77.27540766,15,471.969,,0.000,,14,39,,
T,2022-10-11 08:40:30,23.28514392,77.27545271,133,479.539,,1.630,314,,39,,
T,2022-10-11 08:40:31,23.28515923,77.27543466,107,479.623,,1.650,313,6,39,,
T,2022-10-11 08:40:32,23.28520316,77.27562936,124,479.961,,0.000,,7,39,,
T,2022-10-11 08:45:22,23.28544826,77.27570277,95,472.918,,0.000,,,47,,
T,2022-10-11 08:45:23,23.28544851,77.27570295,95,472.897,,0.000,,,47,,
T,2022-10-11 08:45:24,23.28544872,77.27570309,95,472.875,,0.000,,,47,,
T,2022-10-11 08:45:25,23.28544888,77.27570321,95,472.857,,0.000,,,47,,
T,2022-10-11 08:45:26,23.28544901,77.27570330,96,481.129,,0.000,,,47,,
T,2022-10-11 08:45:27,23.28544928,77.27570349,96,480.977,,0.000,,,47,,
T,2022-10-11 08:45:28,23.28544941,77.27570358,96,480.977,,0.000,,,47,,
T,2022-10-11 08:45:29,23.28544945,77.27570361,96,472.893,,0.000,,,47,,
T,2022-10-11 08:45:30,23.28544947,77.27570363,96,472.891,,0.000,,,47,,
T,2022-10-11 08:45:31,23.28544949,77.27570364,98,472.882,,0.000,,,46,,
T,2022-10-11 08:45:32,23.28544950,77.27570365,98,472.870,,0.000,,,47,,
T,2022-10-11 08:45:33,23.28544951,77.27570365,98,472.858,,0.000,,,47,,
T,2022-10-11 08:45:34,23.28544951,77.27570366,98,472.844,,0.000,,,47,,
T,2022-10-11 08:45:35,23.28544952,77.27570366,99,472.828,,0.000,,,47,,
T,2022-10-11 08:45:36,23.28544952,77.27570366,99,472.814,,0.000,,,46,,
T,2022-10-11 08:45:37,23.28544953,77.27570367,99,472.800,,0.000,,,47,,
T,2022-10-11 08:45:38,23.28544953,77.27570367,99,472.787,,0.000,,,47,,
T,2022-10-11 08:45:39,23.28544953,77.27570367,100,472.771,,0.000,,,47,,
T,2022-10-11 08:45:40,23.28544954,77.27570367,100,472.797,,0.000,,,47,,
T,2022-10-11 08:45:41,23.28544954,77.27570367,100,472.798,,0.000,,,47,,
T,2022-10-11 08:45:42,23.28544954,77.27570368,100,472.798,,0.000,,,47,,
T,2022-10-11 08:45:43,23.28544954,77.27570368,100,472.797,,0.000,,,47,,
T,2022-10-11 08:45:44,23.28544943,77.27570390,100,472.796,,0.000,,,47,,
T,2022-10-11 08:45:45,23.28544937,77.27570401,100,472.791,,0.000,,1,47,,
T,2022-10-11 08:45:46,23.28544934,77.27570408,100,472.785,,0.000,,1,47,,
T,2022-10-11 08:45:47,23.28544931,77.27570413,101,472.775,,0.000,,1,47,,
T,2022-10-11 08:45:48,23.28544929,77.27570418,101,472.765,,0.000,,1,47,,
T,2022-10-11 08:45:49,23.28544927,77.27570421,101,472.779,,0.000,,1,47,,
T,2022-10-11 08:45:50,23.28544926,77.27570424,101,472.776,,0.000,,1,47,,
T,2022-10-11 08:45:51,23.28544924,77.27570426,102,472.772,,0.000,,,47,,
T,2022-10-11 08:45:52,23.28544924,77.27570428,102,472.774,,0.000,,,47,,
T,2022-10-11 08:45:53,23.28544922,77.27570431,102,472.773,,0.000,,,47,,
T,2022-10-11 08:45:54,23.28544921,77.27570433,102,472.774,,0.000,,,47,,
T,2022-10-11 08:45:55,23.28544920,77.27570434,102,472.774,,0.000,,,47,,
T,2022-10-11 08:45:56,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:45:57,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:45:58,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:45:59,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:46:00,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:46:01,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:46:02,23.28544920,77.27570435,102,472.773,,0.000,,,47,,
T,2022-10-11 08:46:03,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:46:04,23.28544920,77.27570435,102,472.774,,0.000,,,47,,
T,2022-10-11 08:46:05,23.28544920,77.27570435,102,472.774,,0.000,,,46,,
T,2022-10-11 08:46:06,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:07,23.28544920,77.27570435,102,472.773,,0.000,,,47,,
T,2022-10-11 08:46:08,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:09,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:10,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:11,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:12,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:13,23.28544920,77.27570435,102,472.773,,0.000,,,47,,
T,2022-10-11 08:46:14,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:15,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:16,23.28544920,77.27570435,102,472.773,,0.000,,,47,,
T,2022-10-11 08:46:17,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:18,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:19,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:20,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:21,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:22,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:23,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:24,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:25,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:26,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:27,23.28544920,77.27570435,102,472.773,,0.000,,,47,,
T,2022-10-11 08:46:28,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:29,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:30,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:31,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:32,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:33,23.28544920,77.27570435,102,472.773,,0.000,,,47,,
T,2022-10-11 08:46:34,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:35,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:36,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:37,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:38,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:39,23.28544920,77.27570435,102,472.773,,0.000,,,47,,
T,2022-10-11 08:46:40,23.28544920,77.27570435,102,472.772,,0.000,,,47,,
T,2022-10-11 08:46:41,23.28544920,77.27570435,102,472.771,,0.000,,,47,,
T,2022-10-11 08:46:42,23.28544920,77.27570435,102,472.769,,0.000,,,47,,
T,2022-10-11 08:46:43,23.28544920,77.27570435,102,472.770,,0.000,,,47,,
T,2022-10-11 08:46:44,23.28544920,77.27570435,102,472.771,,0.000,,,47,,
T,2022-10-11 09:32:22,23.28587515,77.27564201,58,472.274,,0.000,,4,46,,
T,2022-10-11 09:32:23,23.28587517,77.27564202,73,472.274,,0.000,,3,46,,
T,2022-10-11 09:32:24,23.28587518,77.27564201,91,472.274,,0.000,,3,46,,
T,2022-10-11 09:32:25,23.28587535,77.27564188,111,472.274,,0.000,,3,46,,
T,2022-10-11 09:32:26,23.28587568,77.27564249,134,472.274,,0.000,,2,46,,
T,2022-10-11 09:32:27,23.28587570,77.27564244,159,472.274,,0.000,,2,46,,
T,2022-10-11 09:32:28,23.28587570,77.27564244,188,472.275,,,,3,46,,
T,2022-10-11 09:32:29,23.28587570,77.27564244,220,472.275,,,,3,46,,
T,2022-10-11 09:32:30,23.28587570,77.27564244,254,472.275,,,,3,46,,
T,2022-10-11 09:33:29,23.28605594,77.27555740,41,472.387,,,,8,46,,
T,2022-10-11 09:33:30,23.28605508,77.27556110,38,472.421,,,,7,46,,
T,2022-10-11 09:33:31,23.28605920,77.27556108,32,472.481,,,,7,46,,
T,2022-10-11 09:33:32,23.28606515,77.27555900,29,472.523,,,,10,46,,
T,2022-10-11 09:33:33,23.28607329,77.27555534,27,472.569,,,,10,46,,
T,2022-10-11 09:33:34,23.28608851,77.27556067,21,472.643,,,,11,46,,
T,2022-10-11 09:33:35,23.28612442,77.27557921,15,472.639,,1.380,347,14,36,,
T,2022-10-11 09:33:36,23.28616483,77.27559302,14,472.675,,1.390,360,14,35,,
T,2022-10-11 09:33:37,23.28620004,77.27560648,12,472.726,,1.260,8,13,35,,
T,2022-10-11 09:33:38,23.28623703,77.27561648,10,472.800,,1.450,356,12,35,,
T,2022-10-11 09:33:39,23.28627439,77.27562333,9,472.880,,1.380,348,12,35,,
T,2022-10-11 09:33:40,23.28630253,77.27563209,8,472.931,,1.380,346,12,35,,
T,2022-10-11 09:33:41,23.28633468,77.27563534,8,472.672,,1.370,354,9,35,,
T,2022-10-11 09:33:42,23.28636340,77.27563963,8,472.626,,1.370,1,8,35,,
T,2022-10-11 09:33:43,23.28639585,77.27563975,8,472.346,,1.370,5,9,35,,
T,2022-10-11 09:33:44,23.28642382,77.27564280,8,472.352,,1.380,11,9,35,,
T,2022-10-11 09:33:45,23.28644787,77.27564863,9,472.345,,1.380,16,9,35,,
T,2022-10-11 09:33:46,23.28646717,77.27565036,252,472.232,,,,9,35,,
T,2022-10-11 09:33:47,23.28650229,77.27563410,21,471.733,,,,7,35,,
T,2022-10-11 09:33:48,23.28654550,77.27561713,23,471.703,,,,6,35,,
T,2022-10-11 09:33:49,23.28659133,77.27561094,18,471.727,,1.400,344,6,35,,
T,2022-10-11 09:33:50,23.28662935,77.27560580,18,471.681,,1.410,7,6,35,,
T,2022-10-11 09:33:51,23.28665830,77.27560050,16,471.867,,1.410,7,7,32,,
T,2022-10-11 09:33:52,23.28668105,77.27558084,14,471.910,,1.410,348,8,34,,
T,2022-10-11 09:33:53,23.28670595,77.27557072,11,471.756,,1.180,346,12,33,,
T,2022-10-11 09:33:54,23.28672771,77.27555472,10,471.786,,1.110,350,14,34,,
T,2022-10-11 09:33:55,23.28675103,77.27553770,9,471.731,,1.460,353,14,33,,
T,2022-10-11 09:33:56,23.28677672,77.27552732,8,471.564,,1.390,348,14,34,,
T,2022-10-11 09:33:57,23.28679888,77.27551982,6,471.509,,1.400,347,14,34,,
T,2022-10-11 09:33:58,23.28681486,77.27551178,6,471.591,,1.400,350,14,34,,
